dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,291.709853,252.578048,432.889858,12.892790,-80.820140,21.264182,0.000821
0.020000,291.935532,252.578205,433.115537,11.283946,-80.442200,18.897007,0.000576
0.020000,292.129166,252.578298,433.309172,9.681726,-80.111009,16.559545,0.000388
0.020000,292.290870,252.578349,433.470875,8.085183,-79.827162,14.192363,0.000248
0.020000,292.420737,252.578374,433.600743,6.493390,-79.589614,11.877412,0.000145
0.020000,292.518846,252.578385,433.698851,4.905410,-79.399002,9.530595,0.000074
0.020000,292.585252,252.578389,433.765258,3.320317,-79.254661,7.217024,0.000030
0.020000,292.619995,252.578389,433.800001,1.737173,-79.157217,4.872214,0.000007
0.020000,292.630231,252.578389,433.810236,0.511758,-61.270737,894.323985,0.000000
0.020000,292.631006,252.578389,433.811012,0.038761,-23.649851,1881.044299,6.283185
0.020000,292.631006,252.578389,433.811012,0.000000,-1.938043,1085.590421,6.283185
